Datum,Differenz in kWh,Kapazität in kWh,Laden/Einspeisen in kWh
2030-11-19 21:45:00,303.90538334863595,47377.239706578024,-303.90538334863595
2030-11-19 22:00:00,793.6513528538253,46583.5883537242,-793.6513528538253
2030-11-19 22:15:00,738.7611813255116,45844.82717239868,-738.7611813255116
2030-11-19 22:30:00,536.4475731891398,45308.37959920954,-536.4475731891398
2030-11-19 22:45:00,232.96592338259325,45075.413675826945,-232.96592338259325
2030-11-19 23:00:00,106.85728542486686,44968.55639040208,-106.85728542486686
2030-11-19 23:15:00,-30.425445071527065,44998.981835473605,30.425445071527065
2030-11-19 23:30:00,-69.0596907064446,45068.04152618005,69.0596907064446
2030-11-19 23:45:00,-227.02239257077053,45295.06391875082,227.02239257077053
2030-11-20 00:00:00,-181.93491039223045,45476.99882914305,181.93491039223045
2030-11-20 00:15:00,26.513460900998325,45450.48536824205,-26.513460900998325
2030-11-20 00:30:00,7.5994777403848275,45442.88589050167,-7.5994777403848275
2030-11-20 00:45:00,-36.773182942584754,45479.65907344425,36.773182942584754
2030-11-20 01:00:00,-257.0349552196694,45736.69402866392,257.0349552196694
2030-11-20 01:15:00,-66.39033129807103,45803.08435996199,66.39033129807103
2030-11-20 01:30:00,-191.55563122254716,45994.63999118454,191.55563122254716
2030-11-20 01:45:00,-286.23272266939057,46280.872713853925,286.23272266939057
2030-11-20 02:00:00,-403.01676778116234,46683.88948163509,403.01676778116234
2030-11-20 02:15:00,-425.03007548826645,47108.91955712336,425.03007548826645
2030-11-20 02:30:00,-232.94482478249665,47341.864381905856,232.94482478249665
2030-11-20 02:45:00,-127.54734953620937,47469.411731442066,127.54734953620937
2030-11-20 03:00:00,-102.68223976711852,47572.093971209186,102.68223976711852
2030-11-20 03:15:00,-9.507923058552478,47581.60189426774,9.507923058552478
2030-11-20 03:30:00,218.97365828450347,47362.62823598324,-218.97365828450347
2030-11-20 03:45:00,383.2631600818695,46979.36507590137,-383.2631600818695
2030-11-20 04:00:00,692.4949889907548,46286.87008691061,-692.4949889907548
2030-11-20 04:15:00,1075.3062495916656,45211.56383731894,-1075.3062495916656
2030-11-20 04:30:00,1459.6991226265436,43751.8647146924,-1459.6991226265436
2030-11-20 04:45:00,1738.7318931938426,42013.132821498555,-1738.7318931938426
2030-11-20 05:00:00,2094.215641762703,39918.91717973585,-2094.215641762703
2030-11-20 05:15:00,2308.0542670030954,37610.86291273276,-2308.0542670030954
2030-11-20 05:30:00,2889.6858639379097,34721.17704879485,-2889.6858639379097
2030-11-20 05:45:00,3457.243849158247,31263.933199636605,-3457.243849158247
2030-11-20 06:00:00,4321.435347519877,26942.49785211673,-4321.435347519877
2030-11-20 06:15:00,5217.852694439327,21724.6451576774,-5217.852694439327
2030-11-20 06:30:00,5718.365363142293,16006.279794535109,-5718.365363142293
2030-11-20 06:45:00,6476.711106461025,9529.568688074083,-6476.711106461025
2030-11-20 07:00:00,7313.892322080064,2215.676365994019,-7313.892322080064
2030-11-20 07:15:00,7879.596434226709,2215.676365994019,-2215.676365994019
2030-11-20 07:30:00,8154.725479385934,0.0,0.0
2030-11-20 07:45:00,8316.842770045761,0.0,0.0
2030-11-20 08:00:00,8513.38718772114,0.0,0.0
2030-11-20 08:15:00,8664.115076773265,0.0,0.0
2030-11-20 08:30:00,8654.954564951637,0.0,0.0
2030-11-20 08:45:00,8387.381711113369,0.0,0.0
2030-11-20 09:00:00,7987.1844254774805,0.0,0.0
2030-11-20 09:15:00,7841.891228618515,0.0,0.0
2030-11-20 09:30:00,7313.543022515605,0.0,0.0
2030-11-20 09:45:00,6886.103172302617,0.0,0.0
2030-11-20 10:00:00,6641.511288610705,0.0,0.0
2030-11-20 10:15:00,6411.966156848797,0.0,0.0
2030-11-20 10:30:00,6105.410173833403,0.0,0.0
2030-11-20 10:45:00,5849.569103271937,0.0,0.0
2030-11-20 11:00:00,5649.942905077292,0.0,0.0
2030-11-20 11:15:00,5461.6904783401915,0.0,0.0
2030-11-20 11:30:00,5341.227085788822,0.0,0.0
2030-11-20 11:45:00,5450.621121486725,0.0,0.0
2030-11-20 12:00:00,5244.548366606752,0.0,0.0
2030-11-20 12:15:00,5246.670086405713,0.0,0.0
2030-11-20 12:30:00,5375.098955470556,0.0,0.0
2030-11-20 12:45:00,5791.487499257033,0.0,0.0
2030-11-20 13:00:00,6090.23321009999,0.0,0.0
2030-11-20 13:15:00,6334.337027884449,0.0,0.0
2030-11-20 13:30:00,6852.380775950431,0.0,0.0
2030-11-20 13:45:00,7267.987132984228,0.0,0.0
2030-11-20 14:00:00,7777.521841186011,0.0,0.0
2030-11-20 14:15:00,8402.279467393231,0.0,0.0
2030-11-20 14:30:00,9116.921943030084,0.0,0.0
2030-11-20 14:45:00,9763.490078132518,0.0,0.0
2030-11-20 15:00:00,10819.929609304863,0.0,0.0
2030-11-20 15:15:00,11556.718872752366,0.0,0.0
2030-11-20 15:30:00,12295.245358158325,0.0,0.0
2030-11-20 15:45:00,13049.599467822973,0.0,0.0
2030-11-20 16:00:00,13774.964587166378,0.0,0.0
2030-11-20 16:15:00,14048.224653876527,0.0,0.0
2030-11-20 16:30:00,14331.570033411639,0.0,0.0
2030-11-20 16:45:00,14684.321906842108,0.0,0.0
2030-11-20 17:00:00,15030.107540669167,0.0,0.0
2030-11-20 17:15:00,15126.974220814533,0.0,0.0
2030-11-20 17:30:00,15163.78317393264,0.0,0.0
2030-11-20 17:45:00,15295.259093127128,0.0,0.0
2030-11-20 18:00:00,15180.514808234668,0.0,0.0
2030-11-20 18:15:00,14962.007264387954,0.0,0.0
2030-11-20 18:30:00,14939.250273504738,0.0,0.0
2030-11-20 18:45:00,15097.607288135066,0.0,0.0
2030-11-20 19:00:00,15022.570715420106,0.0,0.0
2030-11-20 19:15:00,14824.245366941475,0.0,0.0
2030-11-20 19:30:00,14713.862847226583,0.0,0.0
2030-11-20 19:45:00,14681.732738938259,0.0,0.0
2030-11-20 20:00:00,14649.94625887667,0.0,0.0
2030-11-20 20:15:00,14460.547697706357,0.0,0.0
2030-11-20 20:30:00,14289.19471772735,0.0,0.0
2030-11-20 20:45:00,14094.987821229108,0.0,0.0
2030-11-20 21:00:00,13954.419807836799,0.0,0.0
2030-11-20 21:15:00,13752.786060753726,0.0,0.0
2030-11-20 21:30:00,13594.400973646432,0.0,0.0
2030-11-20 21:45:00,13567.579657853876,0.0,0.0
2030-11-20 22:00:00,13536.144704084663,0.0,0.0
2030-11-20 22:15:00,13322.976613906436,0.0,0.0
2030-11-20 22:30:00,13052.430135634515,0.0,0.0
2030-11-20 22:45:00,12845.82586876177,0.0,0.0
2030-11-20 23:00:00,12530.820203138906,0.0,0.0
2030-11-20 23:15:00,12167.205536859776,0.0,0.0
2030-11-20 23:30:00,11837.69462599827,0.0,0.0
2030-11-20 23:45:00,11488.481686533094,0.0,0.0
2030-11-21 00:00:00,11270.35118227205,0.0,0.0
2030-11-21 00:15:00,10944.495893950669,0.0,0.0
2030-11-21 00:30:00,10814.876787534606,0.0,0.0
2030-11-21 00:45:00,10760.853771217982,0.0,0.0
2030-11-21 01:00:00,10642.819610520146,0.0,0.0
2030-11-21 01:15:00,10638.3288026616,0.0,0.0
2030-11-21 01:30:00,10630.335037639212,0.0,0.0
2030-11-21 01:45:00,10665.416803851313,0.0,0.0
2030-11-21 02:00:00,10651.070950785474,0.0,0.0
2030-11-21 02:15:00,10660.724042162874,0.0,0.0
2030-11-21 02:30:00,10675.210561378906,0.0,0.0
2030-11-21 02:45:00,10743.551748247091,0.0,0.0
2030-11-21 03:00:00,10929.618598329886,0.0,0.0
2030-11-21 03:15:00,11194.389226694486,0.0,0.0
2030-11-21 03:30:00,11250.136671478049,0.0,0.0
2030-11-21 03:45:00,11343.997186713383,0.0,0.0
2030-11-21 04:00:00,11555.392719019168,0.0,0.0
2030-11-21 04:15:00,11800.982348342119,0.0,0.0
2030-11-21 04:30:00,12000.055764600202,0.0,0.0
2030-11-21 04:45:00,12164.030582762927,0.0,0.0
2030-11-21 05:00:00,12570.390547907416,0.0,0.0
2030-11-21 05:15:00,12769.304659192236,0.0,0.0
2030-11-21 05:30:00,13167.975875498922,0.0,0.0
2030-11-21 05:45:00,13567.916492848419,0.0,0.0
2030-11-21 06:00:00,14655.005449591463,0.0,0.0
2030-11-21 06:15:00,15238.169115428105,0.0,0.0
2030-11-21 06:30:00,15740.210507675629,0.0,0.0
2030-11-21 06:45:00,16170.416494098386,0.0,0.0
2030-11-21 07:00:00,16862.508578679815,0.0,0.0
2030-11-21 07:15:00,17142.64068001946,0.0,0.0
2030-11-21 07:30:00,17296.62723369814,0.0,0.0
2030-11-21 07:45:00,17396.198628847647,0.0,0.0
2030-11-21 08:00:00,17377.504733073172,0.0,0.0
2030-11-21 08:15:00,17388.93724830544,0.0,0.0
2030-11-21 08:30:00,17235.808224835917,0.0,0.0
2030-11-21 08:45:00,17155.020503960703,0.0,0.0
2030-11-21 09:00:00,16716.542079469302,0.0,0.0
2030-11-21 09:15:00,16615.85458522707,0.0,0.0
2030-11-21 09:30:00,16397.727208487267,0.0,0.0
2030-11-21 09:45:00,16195.226306285163,0.0,0.0
2030-11-21 10:00:00,15793.08593358669,0.0,0.0
2030-11-21 10:15:00,15607.77605270488,0.0,0.0
2030-11-21 10:30:00,15447.19911043543,0.0,0.0
2030-11-21 10:45:00,15389.790593674761,0.0,0.0
2030-11-21 11:00:00,15381.696831438745,0.0,0.0
2030-11-21 11:15:00,15199.19087289572,0.0,0.0
2030-11-21 11:30:00,15037.82636330911,0.0,0.0
2030-11-21 11:45:00,15015.788589176565,0.0,0.0
2030-11-21 12:00:00,14922.042918344672,0.0,0.0
2030-11-21 12:15:00,14941.520369752185,0.0,0.0
2030-11-21 12:30:00,15003.165652759415,0.0,0.0
2030-11-21 12:45:00,15128.09215713993,0.0,0.0
2030-11-21 13:00:00,15168.46223115803,0.0,0.0
2030-11-21 13:15:00,15154.614345243783,0.0,0.0
2030-11-21 13:30:00,15259.400727064127,0.0,0.0
2030-11-21 13:45:00,15176.225205886149,0.0,0.0
2030-11-21 14:00:00,15166.556626852473,0.0,0.0
2030-11-21 14:15:00,15223.236114927622,0.0,0.0
2030-11-21 14:30:00,15245.586863798813,0.0,0.0
2030-11-21 14:45:00,15569.880494872612,0.0,0.0
2030-11-21 15:00:00,15878.922602261417,0.0,0.0
2030-11-21 15:15:00,16260.680159715783,0.0,0.0
2030-11-21 15:30:00,16482.665030001743,0.0,0.0
2030-11-21 15:45:00,16563.536897260994,0.0,0.0
2030-11-21 16:00:00,16803.796615003026,0.0,0.0
2030-11-21 16:15:00,16778.950597315838,0.0,0.0
2030-11-21 16:30:00,16887.37531820488,0.0,0.0
2030-11-21 16:45:00,16993.178109916946,0.0,0.0
2030-11-21 17:00:00,17198.161748052014,0.0,0.0
2030-11-21 17:15:00,17176.144919495437,0.0,0.0
2030-11-21 17:30:00,17087.142304521596,0.0,0.0
2030-11-21 17:45:00,17090.86136102569,0.0,0.0
2030-11-21 18:00:00,16980.45986649306,0.0,0.0
2030-11-21 18:15:00,16757.27511700705,0.0,0.0
2030-11-21 18:30:00,16619.850132772932,0.0,0.0
