,Datum,Differenz in MWh,Kapazität in MWh,Laden/Einspeisen in MWh
16176,2030-06-18 13:00:00,-5899.991793778376,83000.0,0.0
16177,2030-06-18 13:15:00,-5670.539727639971,83000.0,0.0
16178,2030-06-18 13:30:00,-5291.79995898675,83000.0,0.0
16179,2030-06-18 13:45:00,-5109.636320479438,83000.0,0.0
16180,2030-06-18 14:00:00,-4188.480901091885,83000.0,0.0
16181,2030-06-18 14:15:00,-3869.292748272932,83000.0,0.0
16182,2030-06-18 14:30:00,-2938.681520593522,83000.0,0.0
16183,2030-06-18 14:45:00,-2165.422660818249,83000.0,0.0
16184,2030-06-18 15:00:00,-1483.9816459313734,83000.0,0.0
16185,2030-06-18 15:15:00,-883.6907271272576,83000.0,0.0
16186,2030-06-18 15:30:00,-198.57779326406853,83000.0,0.0
16187,2030-06-18 15:45:00,738.5033523707261,82261.49664762928,-738.5033523707261
16188,2030-06-18 16:00:00,1763.7497672945683,80497.74688033471,-1763.7497672945683
16189,2030-06-18 16:15:00,2630.2253671145445,77867.52151322017,-2630.2253671145445
16190,2030-06-18 16:30:00,3452.699532553239,74414.82198066694,-3452.699532553239
16191,2030-06-18 16:45:00,4501.044819064104,69913.77716160283,-4501.044819064104
16192,2030-06-18 17:00:00,5914.53077657643,63999.2463850264,-5914.53077657643
16193,2030-06-18 17:15:00,6853.709799138855,57145.536585887545,-6853.709799138855
16194,2030-06-18 17:30:00,7888.269950024829,49257.26663586272,-7888.269950024829
16195,2030-06-18 17:45:00,9022.457618479755,40234.80901738296,-9022.457618479755
16196,2030-06-18 18:00:00,10242.010297718849,29992.79871966411,-10242.010297718849
16197,2030-06-18 18:15:00,11075.460112185618,18917.338607478494,-11075.460112185618
16198,2030-06-18 18:30:00,11904.865550260536,7012.473057217958,-11904.865550260536
16199,2030-06-18 18:45:00,12510.803071508883,7012.473057217958,-7012.473057217958
16200,2030-06-18 19:00:00,13257.686143244751,0.0,0.0
16201,2030-06-18 19:15:00,13648.61125736962,0.0,0.0
16202,2030-06-18 19:30:00,14083.196102266613,0.0,0.0
16203,2030-06-18 19:45:00,14375.458090818673,0.0,0.0
16204,2030-06-18 20:00:00,14493.523084237904,0.0,0.0
16205,2030-06-18 20:15:00,14365.223256952973,0.0,0.0
16206,2030-06-18 20:30:00,14141.920364828318,0.0,0.0
16207,2030-06-18 20:45:00,13967.195082637903,0.0,0.0
16208,2030-06-18 21:00:00,13808.84771529689,0.0,0.0
16209,2030-06-18 21:15:00,13593.636295306727,0.0,0.0
16210,2030-06-18 21:30:00,13329.235323576388,0.0,0.0
16211,2030-06-18 21:45:00,13061.477622338407,0.0,0.0
16212,2030-06-18 22:00:00,12842.79755658496,0.0,0.0
16213,2030-06-18 22:15:00,12451.481953948949,0.0,0.0
16214,2030-06-18 22:30:00,11938.18013255817,0.0,0.0
16215,2030-06-18 22:45:00,11448.01662072093,0.0,0.0
16216,2030-06-18 23:00:00,10915.21439252362,0.0,0.0
16217,2030-06-18 23:15:00,10462.297067081676,0.0,0.0
16218,2030-06-18 23:30:00,9946.638930549012,0.0,0.0
16219,2030-06-18 23:45:00,9575.13849284182,0.0,0.0
16220,2030-06-19 00:00:00,8739.24323464616,0.0,0.0
16221,2030-06-19 00:15:00,8750.366822015876,0.0,0.0
16222,2030-06-19 00:30:00,8768.753804184029,0.0,0.0
16223,2030-06-19 00:45:00,8756.055067250612,0.0,0.0
16224,2030-06-19 01:00:00,8726.639663636051,0.0,0.0
16225,2030-06-19 01:15:00,8532.7232869229,0.0,0.0
16226,2030-06-19 01:30:00,8409.739764891921,0.0,0.0
16227,2030-06-19 01:45:00,8307.699191394266,0.0,0.0
16228,2030-06-19 02:00:00,8088.042197578724,0.0,0.0
16229,2030-06-19 02:15:00,8028.181628801664,0.0,0.0
16230,2030-06-19 02:30:00,8083.8478040517,0.0,0.0
16231,2030-06-19 02:45:00,8010.480528939663,0.0,0.0
16232,2030-06-19 03:00:00,7995.854305513701,0.0,0.0
16233,2030-06-19 03:15:00,7738.677723686424,0.0,0.0
16234,2030-06-19 03:30:00,7753.198210370534,0.0,0.0
16235,2030-06-19 03:45:00,7564.777367061131,0.0,0.0
16236,2030-06-19 04:00:00,7608.076038136223,0.0,0.0
16237,2030-06-19 04:15:00,7660.823325976762,0.0,0.0
16238,2030-06-19 04:30:00,7672.68895654041,0.0,0.0
16239,2030-06-19 04:45:00,7472.278569160394,0.0,0.0
16240,2030-06-19 05:00:00,7287.301438312591,0.0,0.0
16241,2030-06-19 05:15:00,7093.9923082175155,0.0,0.0
16242,2030-06-19 05:30:00,7011.6297305335975,0.0,0.0
16243,2030-06-19 05:45:00,7641.990316323792,0.0,0.0
16244,2030-06-19 06:00:00,8281.21702869713,0.0,0.0
16245,2030-06-19 06:15:00,8307.430910171173,0.0,0.0
16246,2030-06-19 06:30:00,7993.860457063936,0.0,0.0
16247,2030-06-19 06:45:00,7434.280907513203,0.0,0.0
16248,2030-06-19 07:00:00,7028.841464977386,0.0,0.0
16249,2030-06-19 07:15:00,6483.477293977223,0.0,0.0
16250,2030-06-19 07:30:00,5827.825097694602,0.0,0.0
16251,2030-06-19 07:45:00,5251.4103346248485,0.0,0.0
16252,2030-06-19 08:00:00,4574.042753200141,0.0,0.0
16253,2030-06-19 08:15:00,3975.2147819931015,0.0,0.0
16254,2030-06-19 08:30:00,3399.010428455924,0.0,0.0
16255,2030-06-19 08:45:00,2719.53577763716,0.0,0.0
16256,2030-06-19 09:00:00,1981.3671037125205,0.0,0.0
16257,2030-06-19 09:15:00,1858.021400995105,0.0,0.0
16258,2030-06-19 09:30:00,1432.3103187390989,0.0,0.0
16259,2030-06-19 09:45:00,1330.7731949995286,0.0,0.0
16260,2030-06-19 10:00:00,1159.4019736114678,0.0,0.0
16261,2030-06-19 10:15:00,1129.316387698731,0.0,0.0
16262,2030-06-19 10:30:00,1149.1847662177242,0.0,0.0
16263,2030-06-19 10:45:00,1675.169891012698,0.0,0.0
16264,2030-06-19 11:00:00,1659.7287874703688,0.0,0.0
16265,2030-06-19 11:15:00,2166.5652234694608,0.0,0.0
16266,2030-06-19 11:30:00,2336.532484451971,0.0,0.0
16267,2030-06-19 11:45:00,2070.821265054208,0.0,0.0
16268,2030-06-19 12:00:00,1992.1143545937775,0.0,0.0
16269,2030-06-19 12:15:00,1601.5620819039286,0.0,0.0
16270,2030-06-19 12:30:00,1577.8111495395751,0.0,0.0
16271,2030-06-19 12:45:00,1409.660620074119,0.0,0.0
16272,2030-06-19 13:00:00,1140.8722373280034,0.0,0.0
16273,2030-06-19 13:15:00,487.0792055590864,0.0,0.0
16274,2030-06-19 13:30:00,689.7041890795117,0.0,0.0
16275,2030-06-19 13:45:00,881.9769674065356,0.0,0.0
16276,2030-06-19 14:00:00,1559.4636350446963,0.0,0.0
16277,2030-06-19 14:15:00,1968.4196597961636,0.0,0.0
16278,2030-06-19 14:30:00,2595.31330985203,0.0,0.0
16279,2030-06-19 14:45:00,3192.5584786801774,0.0,0.0
16280,2030-06-19 15:00:00,3933.0822736416303,0.0,0.0
16281,2030-06-19 15:15:00,4455.86359597561,0.0,0.0
16282,2030-06-19 15:30:00,4946.239770116434,0.0,0.0
16283,2030-06-19 15:45:00,5621.972733010272,0.0,0.0
16284,2030-06-19 16:00:00,6770.920936711189,0.0,0.0
16285,2030-06-19 16:15:00,7419.148699842814,0.0,0.0
16286,2030-06-19 16:30:00,8169.324695849084,0.0,0.0
16287,2030-06-19 16:45:00,9201.726810844446,0.0,0.0
16288,2030-06-19 17:00:00,10251.213642242768,0.0,0.0
16289,2030-06-19 17:15:00,10907.155504065819,0.0,0.0
16290,2030-06-19 17:30:00,12300.499757247404,0.0,0.0
16291,2030-06-19 17:45:00,13271.47507045238,0.0,0.0
16292,2030-06-19 18:00:00,14221.127052667887,0.0,0.0
16293,2030-06-19 18:15:00,15195.676853067369,0.0,0.0
16294,2030-06-19 18:30:00,16104.252926793662,0.0,0.0
16295,2030-06-19 18:45:00,16773.732663794395,0.0,0.0
16296,2030-06-19 19:00:00,17542.452371901636,0.0,0.0
16297,2030-06-19 19:15:00,17991.158591824777,0.0,0.0
16298,2030-06-19 19:30:00,18564.770000081975,0.0,0.0
16299,2030-06-19 19:45:00,18865.124890330968,0.0,0.0
16300,2030-06-19 20:00:00,18935.96033946044,0.0,0.0
16301,2030-06-19 20:15:00,18696.763996978407,0.0,0.0
16302,2030-06-19 20:30:00,18376.230853922123,0.0,0.0
16303,2030-06-19 20:45:00,18096.752848718723,0.0,0.0
16304,2030-06-19 21:00:00,17909.84573295638,0.0,0.0
16305,2030-06-19 21:15:00,17764.119666113133,0.0,0.0
16306,2030-06-19 21:30:00,17550.837325519507,0.0,0.0
16307,2030-06-19 21:45:00,17205.736910144966,0.0,0.0
16308,2030-06-19 22:00:00,16827.557485900357,0.0,0.0
16309,2030-06-19 22:15:00,16571.577709902736,0.0,0.0
16310,2030-06-19 22:30:00,16217.322080823347,0.0,0.0
16311,2030-06-19 22:45:00,15800.135498214906,0.0,0.0
16312,2030-06-19 23:00:00,15340.584493543403,0.0,0.0
16313,2030-06-19 23:15:00,14985.681720911238,0.0,0.0
16314,2030-06-19 23:30:00,14679.406872389889,0.0,0.0
16315,2030-06-19 23:45:00,14366.055832904865,0.0,0.0
16316,2030-06-20 00:00:00,13916.932258168768,0.0,0.0
16317,2030-06-20 00:15:00,13585.155423503247,0.0,0.0
16318,2030-06-20 00:30:00,13448.99405422637,0.0,0.0
16319,2030-06-20 00:45:00,13187.978704364194,0.0,0.0
16320,2030-06-20 01:00:00,12869.394341582385,0.0,0.0
16321,2030-06-20 01:15:00,12679.368696021878,0.0,0.0
16322,2030-06-20 01:30:00,12654.31591298752,0.0,0.0
16323,2030-06-20 01:45:00,12623.260684714642,0.0,0.0
16324,2030-06-20 02:00:00,12464.678609254886,0.0,0.0
16325,2030-06-20 02:15:00,12316.325397571905,0.0,0.0
16326,2030-06-20 02:30:00,11872.29580669619,0.0,0.0
16327,2030-06-20 02:45:00,11306.804276084544,0.0,0.0
16328,2030-06-20 03:00:00,11028.504109690391,0.0,0.0
16329,2030-06-20 03:15:00,10706.29177075487,0.0,0.0
16330,2030-06-20 03:30:00,10609.980557602074,0.0,0.0
16331,2030-06-20 03:45:00,10498.850768801418,0.0,0.0
16332,2030-06-20 04:00:00,10533.623620900838,0.0,0.0
16333,2030-06-20 04:15:00,10427.059600840243,0.0,0.0
16334,2030-06-20 04:30:00,10337.55511026235,0.0,0.0
16335,2030-06-20 04:45:00,10267.91071258294,0.0,0.0
16336,2030-06-20 05:00:00,10042.45674315448,0.0,0.0
16337,2030-06-20 05:15:00,9808.847928648252,0.0,0.0
16338,2030-06-20 05:30:00,9571.894136512774,0.0,0.0
16339,2030-06-20 05:45:00,9275.910178333746,0.0,0.0
16340,2030-06-20 06:00:00,9455.939814435224,0.0,0.0
16341,2030-06-20 06:15:00,9205.48970879177,0.0,0.0
16342,2030-06-20 06:30:00,8628.981526963733,0.0,0.0
16343,2030-06-20 06:45:00,7845.988296716963,0.0,0.0
16344,2030-06-20 07:00:00,6741.2343931507785,0.0,0.0
16345,2030-06-20 07:15:00,5725.408415030473,0.0,0.0
16346,2030-06-20 07:30:00,4516.500196810735,0.0,0.0
16347,2030-06-20 07:45:00,3064.266866937087,0.0,0.0
16348,2030-06-20 08:00:00,2099.0248737224974,0.0,0.0
16349,2030-06-20 08:15:00,1220.7498656637981,0.0,0.0
16350,2030-06-20 08:30:00,213.03868115805017,0.0,0.0
16351,2030-06-20 08:45:00,-588.1992421585019,588.1992421585019,588.1992421585019
16352,2030-06-20 09:00:00,-1309.3315847502527,1897.5308269087545,1309.3315847502527
16353,2030-06-20 09:15:00,-2122.9954944398887,4020.5263213486433,2122.9954944398887
16354,2030-06-20 09:30:00,-3014.740114708442,7035.266436057085,3014.740114708442
16355,2030-06-20 09:45:00,-3487.9708641276957,10523.23730018478,3487.9708641276957
16356,2030-06-20 10:00:00,-4140.981413329115,14664.218713513896,4140.981413329115
16357,2030-06-20 10:15:00,-4857.1876486609435,19521.40636217484,4857.1876486609435
16358,2030-06-20 10:30:00,-5265.30294720261,24786.70930937745,5265.30294720261
16359,2030-06-20 10:45:00,-5661.523003037917,30448.232312415366,5661.523003037917
16360,2030-06-20 11:00:00,-5867.8959124581925,36316.12822487356,5867.8959124581925
16361,2030-06-20 11:15:00,-6080.481233300328,42396.60945817389,6080.481233300328
16362,2030-06-20 11:30:00,-6199.571603331773,48596.18106150566,6199.571603331773
16363,2030-06-20 11:45:00,-7015.567630257356,55611.748691763016,7015.567630257356
16364,2030-06-20 12:00:00,-7389.588348503788,63001.33704026681,7389.588348503788
16365,2030-06-20 12:15:00,-7564.603656613024,70565.94069687983,7564.603656613024
16366,2030-06-20 12:30:00,-7471.117806115861,78037.05850299569,7471.117806115861
16367,2030-06-20 12:45:00,-7705.740091765478,83000.0,7705.740091765478
16368,2030-06-20 13:00:00,-7671.021045579371,83000.0,0.0
16369,2030-06-20 13:15:00,-7935.774639604104,83000.0,0.0
16370,2030-06-20 13:30:00,-7726.14443694512,83000.0,0.0
16371,2030-06-20 13:45:00,-7569.32253994112,83000.0,0.0
16372,2030-06-20 14:00:00,-7175.937589732381,83000.0,0.0
16373,2030-06-20 14:15:00,-6626.118282250325,83000.0,0.0
16374,2030-06-20 14:30:00,-6174.765936609565,83000.0,0.0
16375,2030-06-20 14:45:00,-5729.772411878079,83000.0,0.0
16376,2030-06-20 15:00:00,-5070.089831226829,83000.0,0.0
16377,2030-06-20 15:15:00,-4366.539777813377,83000.0,0.0
16378,2030-06-20 15:30:00,-3186.3300922171657,83000.0,0.0
16379,2030-06-20 15:45:00,-2203.1604016197234,83000.0,0.0
16380,2030-06-20 16:00:00,-807.607532135793,83000.0,0.0
16381,2030-06-20 16:15:00,361.3907975092916,82638.60920249071,-361.3907975092916
16382,2030-06-20 16:30:00,1858.6927592117754,80779.91644327894,-1858.6927592117754
16383,2030-06-20 16:45:00,3223.885348327356,77556.03109495158,-3223.885348327356
16384,2030-06-20 17:00:00,4834.9540400566475,72721.07705489494,-4834.9540400566475
16385,2030-06-20 17:15:00,6399.3390107604155,66321.73804413452,-6399.3390107604155
16386,2030-06-20 17:30:00,8049.403344506665,58272.33469962785,-8049.403344506665
16387,2030-06-20 17:45:00,9503.699349868924,48768.63534975892,-9503.699349868924
16388,2030-06-20 18:00:00,10598.773299996294,38169.862049762625,-10598.773299996294
16389,2030-06-20 18:15:00,11996.53004135165,26173.332008410973,-11996.53004135165
16390,2030-06-20 18:30:00,13125.839504307234,13047.492504103739,-13125.839504307234
16391,2030-06-20 18:45:00,14013.200573193757,13047.492504103739,-13047.492504103739
16392,2030-06-20 19:00:00,14541.265669443892,0.0,0.0
16393,2030-06-20 19:15:00,14969.831268484062,0.0,0.0
16394,2030-06-20 19:30:00,15180.237495430596,0.0,0.0
16395,2030-06-20 19:45:00,15449.717986922495,0.0,0.0
16396,2030-06-20 20:00:00,15177.552719441042,0.0,0.0
16397,2030-06-20 20:15:00,15011.306336385225,0.0,0.0
16398,2030-06-20 20:30:00,14875.544601054737,0.0,0.0
16399,2030-06-20 20:45:00,14737.3891609167,0.0,0.0
16400,2030-06-20 21:00:00,14448.144268835562,0.0,0.0
16401,2030-06-20 21:15:00,14209.777560819753,0.0,0.0
16402,2030-06-20 21:30:00,13887.359056280016,0.0,0.0
16403,2030-06-20 21:45:00,13460.250235670765,0.0,0.0
16404,2030-06-20 22:00:00,13289.800790390096,0.0,0.0
16405,2030-06-20 22:15:00,13106.222848397798,0.0,0.0
16406,2030-06-20 22:30:00,12935.936909394357,0.0,0.0
16407,2030-06-20 22:45:00,12903.36828271624,0.0,0.0
16408,2030-06-20 23:00:00,12891.69538422698,0.0,0.0
16409,2030-06-20 23:15:00,12944.607200284177,0.0,0.0
16410,2030-06-20 23:30:00,12902.504103371033,0.0,0.0
16411,2030-06-20 23:45:00,12867.689810080317,0.0,0.0
16412,2030-06-21 00:00:00,12699.830997376854,0.0,0.0
16413,2030-06-21 00:15:00,12587.399744878207,0.0,0.0
16414,2030-06-21 00:30:00,12435.1877757912,0.0,0.0
16415,2030-06-21 00:45:00,12300.439008995258,0.0,0.0
16416,2030-06-21 01:00:00,12237.641487191711,0.0,0.0
16417,2030-06-21 01:15:00,12251.289828145544,0.0,0.0
16418,2030-06-21 01:30:00,12339.414830037527,0.0,0.0
16419,2030-06-21 01:45:00,12214.887202150916,0.0,0.0
16420,2030-06-21 02:00:00,11882.037202725478,0.0,0.0
16421,2030-06-21 02:15:00,11848.643809341685,0.0,0.0
16422,2030-06-21 02:30:00,11687.138980946813,0.0,0.0
16423,2030-06-21 02:45:00,11571.886963905326,0.0,0.0
16424,2030-06-21 03:00:00,11510.766933039224,0.0,0.0
16425,2030-06-21 03:15:00,11572.957675528469,0.0,0.0
16426,2030-06-21 03:30:00,11701.488551521976,0.0,0.0
16427,2030-06-21 03:45:00,11676.719779409745,0.0,0.0
16428,2030-06-21 04:00:00,11699.05768770447,0.0,0.0
16429,2030-06-21 04:15:00,11474.85158864325,0.0,0.0
16430,2030-06-21 04:30:00,11246.066630050022,0.0,0.0
16431,2030-06-21 04:45:00,10881.822896183305,0.0,0.0
16432,2030-06-21 05:00:00,10684.759936679926,0.0,0.0
16433,2030-06-21 05:15:00,10115.154399266448,0.0,0.0
16434,2030-06-21 05:30:00,9621.822671970383,0.0,0.0
16435,2030-06-21 05:45:00,9342.16235362614,0.0,0.0
16436,2030-06-21 06:00:00,9648.264071288002,0.0,0.0
16437,2030-06-21 06:15:00,9496.714367828428,0.0,0.0
16438,2030-06-21 06:30:00,8923.066318062145,0.0,0.0
16439,2030-06-21 06:45:00,8233.711786896807,0.0,0.0
16440,2030-06-21 07:00:00,7398.723843888954,0.0,0.0
16441,2030-06-21 07:15:00,6443.3241016919455,0.0,0.0
16442,2030-06-21 07:30:00,5199.215994326754,0.0,0.0
16443,2030-06-21 07:45:00,4073.887189496356,0.0,0.0
16444,2030-06-21 08:00:00,2952.9469801055493,0.0,0.0
16445,2030-06-21 08:15:00,2086.238140820107,0.0,0.0
16446,2030-06-21 08:30:00,807.1802380152694,0.0,0.0
16447,2030-06-21 08:45:00,-332.71920793713434,332.71920793713434,332.71920793713434
16448,2030-06-21 09:00:00,-1132.5196690507764,1465.2388769879108,1132.5196690507764
16449,2030-06-21 09:15:00,-1575.1666284473322,3040.405505435243,1575.1666284473322
16450,2030-06-21 09:30:00,-2016.4962487065022,5056.901754141745,2016.4962487065022
16451,2030-06-21 09:45:00,-2223.1831517538885,7280.084905895634,2223.1831517538885
16452,2030-06-21 10:00:00,-2742.574143241254,10022.659049136888,2742.574143241254
16453,2030-06-21 10:15:00,-2929.93976938611,12952.598818522998,2929.93976938611
16454,2030-06-21 10:30:00,-3106.43399254185,16059.032811064848,3106.43399254185
16455,2030-06-21 10:45:00,-3176.702070392861,19235.73488145771,3176.702070392861
16456,2030-06-21 11:00:00,-3308.928364352967,22544.663245810676,3308.928364352967
16457,2030-06-21 11:15:00,-3110.9305636403005,25655.593809450977,3110.9305636403005
16458,2030-06-21 11:30:00,-2941.188081916629,28596.781891367606,2941.188081916629
16459,2030-06-21 11:45:00,-2872.436688612186,31469.21857997979,2872.436688612186
16460,2030-06-21 12:00:00,-2389.7138822622437,33858.93246224204,2389.7138822622437
16461,2030-06-21 12:15:00,-2621.7860914928024,36480.71855373484,2621.7860914928024
16462,2030-06-21 12:30:00,-2223.032717423459,38703.7512711583,2223.032717423459
16463,2030-06-21 12:45:00,-2402.0232303174016,41105.774501475695,2402.0232303174016
16464,2030-06-21 13:00:00,-2143.218059389794,43248.99256086549,2143.218059389794
16465,2030-06-21 13:15:00,-2354.647029516407,45603.63959038189,2354.647029516407
16466,2030-06-21 13:30:00,-2350.2356941657526,47953.87528454764,2350.2356941657526
16467,2030-06-21 13:45:00,-2095.1683104382755,50049.04359498592,2095.1683104382755
16468,2030-06-21 14:00:00,-1421.2990562154591,51470.342651201376,1421.2990562154591
16469,2030-06-21 14:15:00,-763.1180098560471,52233.46066105743,763.1180098560471
16470,2030-06-21 14:30:00,-134.84510767920438,52368.30576873663,134.84510767920438
16471,2030-06-21 14:45:00,267.47940939066757,52100.82635934596,-267.47940939066757
16472,2030-06-21 15:00:00,1148.1641706290939,50952.66218871687,-1148.1641706290939
16473,2030-06-21 15:15:00,1835.2187811978984,49117.44340751898,-1835.2187811978984
16474,2030-06-21 15:30:00,1929.8775967764486,47187.565810742526,-1929.8775967764486
16475,2030-06-21 15:45:00,2739.944701835284,44447.621108907246,-2739.944701835284
16476,2030-06-21 16:00:00,3625.503537465611,40822.11757144163,-3625.503537465611
16477,2030-06-21 16:15:00,4227.460737381323,36594.65683406031,-4227.460737381323
16478,2030-06-21 16:30:00,5233.007697821875,31361.649136238437,-5233.007697821875
16479,2030-06-21 16:45:00,6456.612249193009,24905.036887045426,-6456.612249193009
16480,2030-06-21 17:00:00,8021.941587535297,16883.09529951013,-8021.941587535297
16481,2030-06-21 17:15:00,9322.484624583898,7560.610674926231,-9322.484624583898
16482,2030-06-21 17:30:00,10921.385174618315,7560.610674926231,-7560.610674926231
16483,2030-06-21 17:45:00,12066.518571596614,0.0,0.0
16484,2030-06-21 18:00:00,13386.964939503108,0.0,0.0
16485,2030-06-21 18:15:00,14681.275509244482,0.0,0.0
16486,2030-06-21 18:30:00,15781.07245834537,0.0,0.0
16487,2030-06-21 18:45:00,16701.51251972062,0.0,0.0
16488,2030-06-21 19:00:00,17557.34153228031,0.0,0.0
16489,2030-06-21 19:15:00,18159.467517331213,0.0,0.0
16490,2030-06-21 19:30:00,18769.134840504474,0.0,0.0
16491,2030-06-21 19:45:00,19089.11751348416,0.0,0.0
16492,2030-06-21 20:00:00,19234.21811956188,0.0,0.0
16493,2030-06-21 20:15:00,19091.3887342801,0.0,0.0
16494,2030-06-21 20:30:00,18904.193530122306,0.0,0.0
16495,2030-06-21 20:45:00,18589.31484917406,0.0,0.0
16496,2030-06-21 21:00:00,18404.574149839158,0.0,0.0
16497,2030-06-21 21:15:00,18055.843030975,0.0,0.0
16498,2030-06-21 21:30:00,17940.58098368974,0.0,0.0
16499,2030-06-21 21:45:00,17784.17033020127,0.0,0.0
16500,2030-06-21 22:00:00,17588.6061163443,0.0,0.0
16501,2030-06-21 22:15:00,17217.352998656686,0.0,0.0
16502,2030-06-21 22:30:00,16823.967700022004,0.0,0.0
16503,2030-06-21 22:45:00,16389.609564137314,0.0,0.0
16504,2030-06-21 23:00:00,15929.989730204206,0.0,0.0
16505,2030-06-21 23:15:00,15495.8093382896,0.0,0.0
16506,2030-06-21 23:30:00,15025.408898153772,0.0,0.0
16507,2030-06-21 23:45:00,14658.425272404918,0.0,0.0
16508,2030-06-22 00:00:00,14386.704858716828,0.0,0.0
16509,2030-06-22 00:15:00,14229.72043151395,0.0,0.0
16510,2030-06-22 00:30:00,14000.322577996105,0.0,0.0
16511,2030-06-22 00:45:00,13946.650347659073,0.0,0.0
16512,2030-06-22 01:00:00,13664.34855329297,0.0,0.0
16513,2030-06-22 01:15:00,13391.188055077284,0.0,0.0
16514,2030-06-22 01:30:00,13247.2443839914,0.0,0.0
16515,2030-06-22 01:45:00,13050.973544910377,0.0,0.0
16516,2030-06-22 02:00:00,12921.23239978899,0.0,0.0
16517,2030-06-22 02:15:00,12569.530375529921,0.0,0.0
16518,2030-06-22 02:30:00,12403.236674974587,0.0,0.0
16519,2030-06-22 02:45:00,12172.08841148156,0.0,0.0
16520,2030-06-22 03:00:00,12016.983371167551,0.0,0.0
16521,2030-06-22 03:15:00,11542.803734952839,0.0,0.0
16522,2030-06-22 03:30:00,11487.024487961113,0.0,0.0
16523,2030-06-22 03:45:00,11162.623493601342,0.0,0.0
16524,2030-06-22 04:00:00,11193.148453835875,0.0,0.0
16525,2030-06-22 04:15:00,11392.581434864143,0.0,0.0
16526,2030-06-22 04:30:00,11388.839452620248,0.0,0.0
16527,2030-06-22 04:45:00,11182.428540534405,0.0,0.0
16528,2030-06-22 05:00:00,10844.940682080789,0.0,0.0
16529,2030-06-22 05:15:00,10269.64095349758,0.0,0.0
16530,2030-06-22 05:30:00,9684.567226497462,0.0,0.0
16531,2030-06-22 05:45:00,9191.360786415378,0.0,0.0
16532,2030-06-22 06:00:00,9328.331816087833,0.0,0.0
16533,2030-06-22 06:15:00,8951.22885507198,0.0,0.0
16534,2030-06-22 06:30:00,8772.071165681871,0.0,0.0
16535,2030-06-22 06:45:00,8363.979601338091,0.0,0.0
16536,2030-06-22 07:00:00,8013.98771812765,0.0,0.0
16537,2030-06-22 07:15:00,7332.689482044403,0.0,0.0
16538,2030-06-22 07:30:00,6488.925605352699,0.0,0.0
16539,2030-06-22 07:45:00,6224.018157847375,0.0,0.0
16540,2030-06-22 08:00:00,4801.101741450155,0.0,0.0
16541,2030-06-22 08:15:00,3633.2206905501407,0.0,0.0
16542,2030-06-22 08:30:00,3143.281565053425,0.0,0.0
16543,2030-06-22 08:45:00,2610.4440219778407,0.0,0.0
16544,2030-06-22 09:00:00,1627.8727090922912,0.0,0.0
16545,2030-06-22 09:15:00,649.9669346739101,0.0,0.0
16546,2030-06-22 09:30:00,-179.9121821171575,179.9121821171575,179.9121821171575
16547,2030-06-22 09:45:00,-808.4687779689993,988.3809600861568,808.4687779689993
16548,2030-06-22 10:00:00,-1593.0239548382197,2581.4049149243765,1593.0239548382197
16549,2030-06-22 10:15:00,-1814.3025518981158,4395.707466822492,1814.3025518981158
16550,2030-06-22 10:30:00,-1684.6322341378655,6080.339700960358,1684.6322341378655
16551,2030-06-22 10:45:00,-2117.1915701390353,8197.531271099393,2117.1915701390353
16552,2030-06-22 11:00:00,-2187.295027690907,10384.8262987903,2187.295027690907
16553,2030-06-22 11:15:00,-2126.985698283286,12511.811997073586,2126.985698283286
16554,2030-06-22 11:30:00,-2149.966169181658,14661.778166255244,2149.966169181658
16555,2030-06-22 11:45:00,-2113.1036976866817,16774.881863941926,2113.1036976866817
16556,2030-06-22 12:00:00,-2472.3332146044413,19247.215078546367,2472.3332146044413
16557,2030-06-22 12:15:00,-2315.1842294537637,21562.39930800013,2315.1842294537637
16558,2030-06-22 12:30:00,-1817.145637035439,23379.54494503557,1817.145637035439
16559,2030-06-22 12:45:00,-1861.0094662505144,25240.554411286084,1861.0094662505144
16560,2030-06-22 13:00:00,-1360.1211249946064,26600.67553628069,1360.1211249946064
16561,2030-06-22 13:15:00,-1387.9819612480787,27988.65749752877,1387.9819612480787
16562,2030-06-22 13:30:00,-1521.376808376659,29510.03430590543,1521.376808376659
16563,2030-06-22 13:45:00,-1637.6116139392398,31147.64591984467,1637.6116139392398
16564,2030-06-22 14:00:00,-2681.7672319037483,33829.41315174842,2681.7672319037483
16565,2030-06-22 14:15:00,-3028.993171812668,36858.40632356109,3028.993171812668
16566,2030-06-22 14:30:00,-3275.5499400047956,40133.95626356588,3275.5499400047956
16567,2030-06-22 14:45:00,-4028.1850921847217,44162.1413557506,4028.1850921847217
16568,2030-06-22 15:00:00,-3920.108849534412,48082.25020528502,3920.108849534412
16569,2030-06-22 15:15:00,-3742.470502897442,51824.72070818246,3742.470502897442
16570,2030-06-22 15:30:00,-3541.566599427224,55366.28730760969,3541.566599427224
16571,2030-06-22 15:45:00,-2943.7701344362067,58310.057442045894,2943.7701344362067
16572,2030-06-22 16:00:00,-2440.776051405497,60750.83349345139,2440.776051405497
16573,2030-06-22 16:15:00,-1741.4141086138225,62492.24760206521,1741.4141086138225
16574,2030-06-22 16:30:00,-1325.3053666704,63817.55296873561,1325.3053666704
16575,2030-06-22 16:45:00,-112.12277259210896,63929.67574132772,112.12277259210896
